"AIRPORT","AIRPORT_ID","LATITUDE","LONGITUDE","Closest_Station"
"SBV",14702,36.70861111,-78.84861111,"USI0000KW78"
"SBY",14704,38.340055558,-75.509888888,"USW00093720"
"SC1",14706,32.47902778,-80.721111115,"USW00093831"
"SC2",14707,34.315694445,-81.10875,"USW00000220"
"SC3",14708,33.82861111,-79.12222222,"USW00000204"
"SC4",16577,33.18513889,-80.036527775,"USW00000191"
"SC5",16583,33.062777775,-80.280138885,"USW00000218"
"SC6",16876,32.70111111,-80.00333333,"USW00000198"
"SC7",17014,32.99499999,-81.27027778,"USI0000KAQX"
"SCC",14709,70.19486111,-148.466111125,"USW00027406"
"SCE",14711,40.833833334,-77.854722222,"USW00054739"
"SCF",14712,33.62277778,-111.9105556,"USW00003192"
"SCH",14713,42.8525925933333,-73.92935185,"USW00004741"
"SCJ",14715,55.45472222,-132.3519444,"USW00025376"
"SCK",14716,37.8943749975,-121.23868055,"USW00023237"
"SCM",14718,61.845416665,-165.58375,"USW00000108"
"SD1",14726,44.700611114,-100.1011111,"USC00393302"
"SD2",16453,43.22166667,-99.40333333,"USW00094990"
"SD3",16964,43.36833333,-103.3883333,"USC00396304"
"SD4",16972,44.41861111,-103.3777778,"USW00000386"
"SDF",14730,38.176944445,-85.7375,"USW00093821"
"SDM",14736,32.57222222,-116.98055555,"USW00003178"
"SDP",14738,55.31513889,-160.5176389,"USW00025617"
"SDX",14744,34.84861111,-111.78805555,"USW00000375"
"SDY",14745,47.70694444,-104.19238888,"USW00094028"
"SEA",14747,47.4487962966667,-122.308425966667,"USW00024233"
"SEE",14749,32.82611111,-116.97194445,"USW00053143"
"SEF",14750,27.454305555,-81.342916665,"USI0000KSEF"
"SEG",14751,40.820833335,-76.86402778,"USW00014770"
"SEM",14753,32.34388889,-86.98777778,"USI0000KSEM"
"SER",14756,38.924277778,-85.908333332,"USA00749074"
"SES",14757,32.45,-86.95,"USI0000KSEM"
"SFB",14761,28.7767460314286,-81.2362698428571,"USW00012854"
"SFF",14764,47.68277778,-117.320462966667,"USW00094176"
"SFM",14769,43.394055556,-70.708444448,"USW00064709"
"SFO",14771,37.61888889,-122.3752778,"USW00023234"
"SFZ",14778,41.920416665,-71.4925,"USW00064710"
"SGF",14783,37.24277778,-93.386805555,"USW00013995"
"SGH",14785,39.839305555,-83.84,"USW00063888"
"SGR",14792,29.62222222,-95.65666667,"USW00012977"
"SGT",14793,34.599666664,-91.574888888,"USW00013925"
"SGU",14794,37.047722224,-113.52666668,"USW00093198"
"SGW",14795,56.88333333,-134.15,"USW00025369"
"SGY",14797,59.46027778,-135.316018533333,"USW00025335"
"SHD",14802,38.26388889,-78.89652778,"USW00093760"
"SHG",14804,66.88888889,-157.1601389,"USW00000490"
"SHH",14805,66.25319444,-166.07388885,"USW00026625"
"SHN",14810,47.23375,-123.14319445,"USW00094227"
"SHR",14812,44.77166667,-106.97875,"USW00024029"
"SHV",14814,32.4466666666667,-93.8257407433333,"USW00013957"
"SHX",14816,62.694027775,-159.5679167,"USI0000PAHX"
"SIG",14819,18.45888889,-66.10277778,"RQW00000494"
"SIK",14822,36.896666665,-89.560694445,"USI0000KSIK"
"SIT",14828,57.047388886,-135.36144446,"USW00025333"
"SIY",14830,41.78138889,-122.4680556,"USC00045785"
"SJC",14831,37.3628703733333,-121.9327778,"USW00023293"
"SJF",14833,18.33333333,-64.75,"USC00678360"
"SJN",14837,34.51861111,-109.37875,"USW00093027"
"SJT",14842,31.35875,-100.49541665,"USC00417944"
"SJU",14843,18.43983333,-66.002111108,"RQW00011641"
"SKA",14848,47.615,-117.65638885,"USW00024114"
"SKF",14853,29.383333336,-98.581666666,"USW00012909"
"SKJ",14855,56.53277778,-154.1138889,"USM00070357"
"SKK",14856,64.34763889,-161.1813889,"USW00000111"
"SKW",14863,61.965722222,-151.1923889,"USW00026514"
"SKY",14865,41.43333333,-82.65222222,"USL000HHLO1"
"SLB",14868,42.59861111,-95.236944445,"USW00004976"
"SLC",14869,40.78648148,-111.9712037,"USW00024127"
"SLE",14871,44.90986111,-123.00194445,"USW00024232"
"SLJ",14874,33.2987962966667,-111.915462966667,"USW00053128"
"SLK",14875,44.38402778,-74.20638889,"USW00094740"
"SLN",14877,38.790694445,-97.6522685166667,"USW00013922"
"SLO",14878,38.64388889,-88.96375,"USW00003879"
"SLQ",14880,61.70277778,-157.16625,"USW00026553"
"SLR",14881,33.159027775,-95.62097222,"USW00093937"
"SLT",14883,38.53833333,-106.048148133333,"USW00000159"
"SME",14892,37.054027775,-84.615,"USW00063815"
"SMF",14893,38.69555556,-121.59027775,"USW00093225"
"SMK",14895,63.487083335,-162.0690278,"USW00000123"
"SMN",14897,45.122722222,-113.88233334,"USW00024196"
"SMO",14898,34.01597222,-118.4511111,"USW00093197"
"SMT",14902,33.81111111,-84.11944444,"USW00093830"
"SMU",14903,61.811777776,-147.50783332,"USW00026439"
"SMX",14905,34.900555556,-120.4577778,"USW00023273"
"SNA",14908,33.67555556,-117.867499966667,"USW00093184"
"SNK",14915,32.69333333,-100.9505556,"USW00003050"
"SNL",14916,35.35722222,-96.94277778,"USW00093911"
"SNP",14919,57.164444445,-170.22791665,"USW00025713"
"SNS",14922,36.6629629633333,-121.607037033333,"USW00023233"
"SNY",14927,41.09958333,-102.98375,"USW00024030"
"SOL",14934,64.570462965,-164.432777766667,"USL000NMTA2"
"SOP",14938,35.237611112,-79.38888889,"USW00003720"
"SOV",14942,59.4415,-151.7047778,"USW00025516"
"SOW",14943,34.2648148133333,-110.004629666667,"USW00003101"
"SPA",14944,34.9162037033333,-81.9566666666667,"USW00093804"
"SPB",14945,18.33861111,-64.94083333,"VQL000CHAV3"
"SPF",14949,44.480944444,-103.7851111,"USW00000386"
"SPG",14950,27.76597222,-82.62611111,"USW00092806"
"SPI",14952,39.84416667,-89.6786111133333,"USW00093822"
"SPN",14955,15.12027778,145.7301389,"CQC00914855"
"SPQ",14958,33.74888889,-118.2748611,"USL000PFXC1"
"SPS",14960,33.98861111,-98.49194444,"USW00013966"
"SPW",14962,43.164722225,-95.201805555,"USW00014972"
"SPZ",14964,36.175694445,-94.11916667,"USW00003973"
"SQA",14965,34.60694444,-120.0752778,"USW00093244"
"SQI",14966,41.74138889,-89.67861111,"USW00004894"
"SQL",14967,37.511527775,-122.24902775,"USW00093231"
"SQV",14972,48.0978571457143,-123.187103171429,"USP456624-1"
"SRC",14975,35.215694445,-91.7375,"USW00053985"
"SRF",14977,38.06833333,-122.5019444,"USI0000KSRF"
"SRQ",14986,27.3944444466667,-82.55425926,"USW00012871"
"SRV",14987,61.790416665,-156.5873611,"USW00026553"
"SRW",14988,35.64583333,-80.52027778,"USW00063812"
"SSB",14992,17.74916667,-64.70527778,"VQL000CHSV3"
"SSC",14993,33.97277778,-80.4712963,"USW00013849"
"SSF",16857,29.33694444,-98.47111111,"USW00012970"
"SSI",14996,31.1518055525,-81.390868055,"USW00013878"
"SSM",14999,46.48055556,-84.36805556,"USA00727345"
"SSW",15003,48.67388889,-123.1747222,"CAN01017099"
"STC",15008,45.54601852,-94.0592592566667,"USW00014926"
"STE",15010,44.5451851866667,-89.5304629633333,"USW00004895"
"STF",15011,33.43305556,-88.84861111,"USW00000275"
"STG",15012,56.60083333,-169.5641667,"USW00025628"
"STJ",15014,39.773888885,-94.90986111,"USW00013993"
"STK",15015,40.6148809542857,-103.264801585714,"USW00000168"
"STL",15016,38.74824074,-90.3674074066667,"USW00013994"
"STP",15020,44.93458333,-93.06013889,"USW00014927"
"STQ",15021,41.4125,-78.5025,"USI0000KOYM"
"STS",15023,38.509277778,-122.81255558,"USW00023213"
"STT",15024,18.33722222,-64.97333333,"VQW00011640"
"STX",15027,17.7030555566667,-64.7999074066667,"VQW00011624"
"SUA",15030,27.181111115,-80.22138889,"USW00092815"
"SUC",15032,44.39027778,-104.3983333,"USW00094088"
"SUE",15033,44.84375,-87.42152778,"USW00004824"
"SUM",15040,33.995,-80.361944445,"USW00000202"
"SUN",15041,43.50402778,-114.30194445,"USW00094161"
"SUO",15042,43.87486111,-121.45347225,"USI0000KS21"
"SUS",15043,38.66208333,-90.65097222,"USW00003966"
"SUU",15045,38.263388888,-121.92605556,"USW00023202"
"SUW",15047,46.68972222,-92.09472222,"USW00054908"
"SUX",15048,42.402055554,-96.384333332,"USW00014943"
"SVA",15049,63.68986111,-170.47625,"USW00026704"
"SVC",15051,32.634305555,-108.1551389,"USW00093063"
"SVH",15054,35.76402778,-80.954583335,"USW00063816"
"SVN",15057,32.01,-81.14597222,"USW00013824"
"SVS",15061,66.01319444,-149.07430555,"USA00701795"
"SVW",15063,61.09736111,-155.5734722,"USW00026534"
"SWD",15069,60.129537035,-149.417731483333,"USW00026438"
"SWF",15070,41.5047222233333,-74.10222222,"USW00014714"
"SWO",15074,36.16013889,-97.085694445,"USW00003965"
"SWW",15078,32.46736111,-100.4666667,"USW00023033"
"SXP",15085,62.523111114,-164.8448889,"USMU0019901"
"SXQ",15086,60.475222224,-151.03849998,"USW00026559"
"SXY",15089,42.30597222,-75.41333333,"USC00302454"
"SYA",15090,52.71486111,174.10152775,"USW00045708"
"SYB",15091,58.38333333,-152.2333333,"USL000AMAA2"
"SYI",15093,35.560138885,-86.4425,"USI0000KSYI"
"SYN",15094,44.47555556,-93.0162962966667,"USW00054930"
"SYR",15096,43.110833335,-76.104444445,"USW00014771"
"SZL",15108,38.73027778,-93.54777778,"USW00013930"
"SZP",15110,34.34708333,-119.06097225,"USW00023136"
"T1N",16741,35.20305556,-88.49833333,"USI0000KSZY"
"T1X",16658,33.65222222,-97.19722222,"USW00093929"
"T2N",16776,35.2116666666667,-84.7995370366667,"USI0000KRZR"
"T2X",16694,34.860694445,-102.3258333,"USW00000129"
"T3X",16702,26.85833333,-98.22175926,"USW00012982"
"T4X",16706,30.41361111,-97.665,"USW00000230"
"T4X",16879,30.78416667,-98.66,"USW00053983"
"T5X",16709,29.3423148133333,-98.8510185166667,"USI0000KT89"
"T6X",16745,29.805,-95.89777778,"USW00000208"
"T7X",16749,31.67861111,-97.3625,"USW00013959"
"T82",16947,30.24333333,-98.90916667,"USW00093947"
"T8X",16755,33.1773148133333,-96.5894444466667,"USW00053914"
"T9X",16785,28.52222222,-99.82361111,"USI0000KCZT"
"TAD",15117,37.25972222,-104.3391667,"USW00023070"
"TAL",15124,65.174555552,-152.10861112,"USW00026529"
"TAV",15132,-14.22916667,-169.5111111,"AQM00091768"
"TBN",15138,37.74152778,-92.140694445,"USW00003938"
"TBR",15141,32.483055555,-81.73736111,"USW00063818"
"TCC",15148,35.18138889,-103.6038889,"USW00023048"
"TCL",15153,33.2207407433333,-87.6112037033333,"USW00093806"
"TCM",15154,47.138055555,-122.47569445,"USW00024207"
"TCS",15159,33.236277776,-107.2708889,"USW00093045"
"TCT",15160,62.9930092616667,-156.048194466667,"USW00026536"
"TDF",15163,36.2848148133333,-78.9845370366667,"USW00003722"
"TDW",15164,35.16986111,-101.8258333,"USW00023075"
"TDZ",15165,41.65,-83.53333333,"USW00004848"
"TEB",15167,40.84986111,-74.061527775,"USW00094741"
"TEH",15170,63.126666666,-142.51866664,"USW00026412"
"TEK",15171,60.86875,-146.68555555,"USL000BLIA2"
"TEX",15177,37.95388889,-107.9086111,"USW00003011"
"TGE",15185,32.493888885,-85.777361115,"USA00749089"
"THA",15195,35.379814815,-86.2463888916667,"USW00000348"
"THP",15200,43.65833333,-108.21319445,"USC00488875"
"THV",15203,39.917638885,-76.873611115,"USW00093778"
"TIK",15211,35.416527775,-97.38777778,"USW00013919"
"TIQ",15215,15.000555555,145.6222222,"CQW00041420"
"TIW",15220,47.26805556,-122.5775,"USW00094274"
"TIX",15221,28.51347222,-80.799305555,"USW00012898"
"TKA",15228,62.321222224,-150.09255556,"USW00026528"
"TKE",15231,57.71666667,-135.2,"USL000TKEA2"
"TKF",15232,39.32,-120.1394444,"USW00093201"
"TKI",15235,55.9375,-133.325,"USA00720251"
"TKJ",15236,63.31472222,-142.97680555,"USW00026440"
"TKL",15238,58.49,-133.9416667,"USP504094-1"
"TLA",15245,65.255972225,-166.3472222,"USW00000393"
"TLF",15248,63.384,-153.27622224,"USW00000104"
"TLH",15249,30.3971759283333,-84.3508333316667,"USW00093805"
"TLJ",15250,62.89472222,-155.9766204,"USW00026536"
"TLK",10023,59.95555556,-158.4805556,"USW00000112"
"TLR",15255,36.15652778,-119.3263889,"USW00093144"
"TLT",15257,61.0933333333333,-160.948888866667,"USI0000PFKW"
"TMA",15259,31.429999998,-83.487777778,"USW00000250"
"TMB",15260,25.647314815,-80.432916665,"USW00012888"
"TN1",15270,36.19041667,-86.315694445,"USI0000KM54"
"TN2",15271,36.056444442,-85.530333332,"USW00000372"
"TN3",15272,35.50694444,-86.80375,"USI0000KLUG"
"TN4",15273,35.15388889,-87.056805555,"USI0000KGZS"
"TN5",15274,35.65138889,-88.37888889,"USC00405210"
"TN5",16695,36.52,-86.05805556,"USC00157215"
"TN6",15275,35.998333335,-89.40638889,"USC00402680"
"TN7",15276,35.1775,-86.082777775,"USW00000344"
"TN8",12574,36.18277778,-86.88652778,"USP406402-1"
"TN9",16509,35.85777778,-83.52861111,"USI0000KGKT"
"TNC",15278,65.56402778,-167.92069445,"USW00026634"
"TNK",15282,60.572166666,-165.26055558,"USW00026653"
"TNP",15284,34.131944445,-115.9458333,"USA00749495"
"TNT",15286,25.86236111,-80.89708333,"USC00088780"
"TNU",15287,41.67444444,-93.02166667,"USW00004977"
"TOA",15289,33.80333333,-118.33916665,"USW00003174"
"TOG",15293,59.054222222,-160.39388888,"USW00025629"
"TOI",16536,31.860222224,-86.012888888,"USW00003878"
"TOL",15295,41.5882407366667,-83.8054629633333,"USW00094830"
"TOP",15297,39.069166665,-95.6225,"USW00013996"
"TOR",15299,42.06444444,-104.1527778,"USW00094053"
"TPA",15304,27.97430556,-82.534305555,"USW00012842"
"TPB",15305,39.025,-95.75805556,"USP148163-1"
"TPF",15307,27.91605556,-82.449055556,"USW00092825"
"TPH",15308,38.06,-117.08680555,"USW00023128"
"TPL",15310,31.1513888866667,-97.41101852,"USW00093984"
"TRH",15322,35.812666668,-117.3268333,"USW00093104"
"TRI",15323,36.475444446,-82.407277778,"USW00013877"
"TRL",16791,32.70861111,-96.26722222,"USW00053911"
"TRM",15325,33.62652778,-116.16027775,"USW00003104"
"TSG",15339,63.374388888,-143.33294446,"USM00070292"
"TSM",15342,36.455722226,-105.6732778,"USW00003012"
"TSP",15344,35.13625,-118.4404167,"USW00000479"
"TSS",15346,40.7425,-73.971805555,"USW00094728"
"TTD",15351,45.54944444,-122.40069445,"USW00024242"
"TTN",15356,40.277361115,-74.812916665,"USW00014792"
"TUH",15367,35.3925,-86.08583333,"USI0000KAYX"
"TUL",15370,36.198055555,-95.88888889,"USW00013968"
"TUP",15374,34.266555558,-88.769444444,"USW00073804"
"TUS",15376,32.116805555,-110.94180555,"USW00023160"
"TVC",15380,44.741333336,-85.582777776,"USW00014850"
"TVF",15381,48.065833335,-96.185,"USW00094956"
"TVI",15382,30.9016666666667,-83.8812037033333,"USW00000267"
"TVL",15383,38.89402778,-119.9948611,"USW00093230"
"TWA",15385,59.075416665,-160.27291665,"USW00025629"
"TWD",15387,48.051944445,-122.8052778,"USI0000K0S9"
"TWE",15388,65.67916667,-164.7988889,"USA00749225"
"TWF",15389,42.48194444,-114.48722225,"USW00094178"
"TWH",15390,33.425,-118.5083333,"USW00023191"
"TX1",15393,32.74694444,-96.53055556,"USW00053970"
"TX2",15394,32.97486111,-102.8436111,"USC00417074"
"TX3",15395,26.16611111,-97.34583333,"USW00012957"
"TX4",15396,31.67444444,-99.97694444,"USW00003072"
"TX5",15397,32.353666666,-97.43388889,"USW00053981"
"TX6",15398,30.52694444,-98.35888889,"USW00000225"
"TX7",15399,33.20347222,-101.33930555,"USM00074735"
"TX8",16412,33.4849074083333,-101.6612963,"USW00023042"
"TX9",16549,31.94722222,-99.98583333,"USW00003072"
"TXK",15401,33.4554629633333,-93.9898148166667,"USW00013977"
"TXX",17013,29.69,-95.84055556,"USW00000208"
"TYE",15406,61.075833335,-151.135,"USL000NKTA2"
"TYR",15411,32.354074075,-95.402083335,"USW00013972"
"TYS",15412,35.810648145,-83.9942592616667,"USW00013891"
"TYZ",15413,34.45402778,-110.1125,"USI0000KTYL"
"U36",16431,42.92111111,-112.8809722,"USW00024108"
"UAM",15422,13.583194445,144.92875,"GQW00041414"
"UBF",15427,41.688194445,-69.98986111,"USW00094624"
"UBS",15430,33.46527778,-88.380555556,"USP221870-1"
"UCA",15431,43.14138889,-75.38027778,"USW00094794"
"UCY",15433,36.38072222,-88.985666668,"USW00063820"
"UDD",15434,33.74833333,-116.27444445,"USW00023172"
"UDG",15435,34.4490740716667,-79.889444445,"USW00003742"
"UES",15440,43.03972222,-88.23347222,"USW00004897"
"UGA",15443,57.50638889,-157.3916667,"USI0000PAPN"
"UGB",15444,57.428333335,-157.745,"USI0000PAPN"
"UGI",15446,57.75,-153.3166667,"USL000KDAA2"
"UGN",15447,42.422055554,-87.867666668,"USW00014880"
"UGS",15448,57.525555555,-157.41444445,"USI0000PAPN"
"UIN",15454,39.94316667,-91.194999996,"USW00093989"
"UKI",15458,39.12625,-123.20041665,"USW00023275"
"ULM",15462,44.31935185,-94.5016203716667,"USW00004980"
"ULS",15465,37.60388889,-101.3734722,"USI0000KULS"
"UMB",15467,53.37666667,-167.8875,"USA00704851"
"UMM",15470,63.331333334,-149.12744444,"USW00026414"
"UMT",15472,69.371805555,-152.13416665,"USW00026508"
"UNK",15478,63.886666665,-160.7965278,"USW00026627"
"UNS",15479,53.22388889,-168.4322222,"USA00704851"
"UNU",17005,43.42638889,-88.70388889,"USW00004898"
"UOS",16419,35.20527778,-85.89805556,"USC00406162"
"UOX",15481,34.38444444,-89.53597222,"USW00053806"
"UPP",15484,20.26666667,-155.86125,"USI0000PHUP"
"UQE",15485,58.871805555,-158.4713889,"USI0000PFCL"
"USA",12544,35.38777778,-80.70916667,"USW00063801"
"USI",15494,63.86666667,-148.7833333,"USW00026499"
"UST",15497,29.959055558,-81.339555554,"USW00092814"
"UT1",15498,40.48194444,-111.4288889,"USW00004133"
"UT2",16850,40.85833333,-111.9347222,"USC00420820"
"UT3",16905,40.145,-111.6677778,"USW00024174"
"UTM",15502,34.682916665,-90.347083335,"USW00023903"
"UTO",15504,65.9928703716667,-153.703518533333,"USW00026535"
"UUK",15508,70.36222222,-149.0283333,"USW00027301"
"UVA",15511,29.21138889,-99.74361111,"USW00012985"
"UXA",15515,68.16666667,-163.2,"USW00026655"
"UXC",15517,46.88388889,-96.350500002,"USW00004939"
"UXD",15518,37.112916665,-120.2469444,"USW00093242"
"UXE",15519,45.030722224,-99.113222224,"USC00396282"
"UXF",15520,43.948055555,-111.68444445,"USW00094194"
"UXG",15521,40.91777778,-109.39069445,"USW00094098"
"UXI",15523,56.17166667,-133.4930556,"USA00720251"
"UXJ",15524,37.6313425933333,-84.3324074066667,"USW00000145"
"UXK",15525,38.25777778,-122.6052778,"USC00046826"
"UXL",15526,68.09722222,-165.7638889,"USW00026623"
"UXM",15527,61.04444444,-158.1452778,"USP500332-1"
"UXN",15528,37.75111111,-82.636805555,"USW00000476"
"UXO",15529,42.55402778,-71.75902778,"USW00004780"
"UXP",15530,30.36777778,-89.45458333,"USW00063852"
"UXR",15532,37.016111115,-110.19986115,"USW00053014"
"UXS",15533,37.8318055575,-100.34895835,"USP142164-1"
"UXT",15534,41.34416667,-82.1775,"USW00004849"
"UXU",15535,45.6537962966667,-84.51902778,"USW00004893"
"UXV",15536,45.424833332,-117.26488888,"USC00352672"
"UXW",15537,36.19333333,-85.48694444,"USW00000372"
"UXX",15538,47.6125,-114.6133333,"USC00246562"
"UXY",15539,47.4175,-105.55569445,"USC00248169"
"UXZ",15540,47.65597222,-101.43689815,"USW00094041"
"VA1",15545,36.68694444,-77.48277778,"USW00003704"
"VA2",15546,36.66555556,-76.32055556,"USW00003701"
"VA3",15547,36.89472222,-81.34986111,"USW00063805"
"VA4",15548,39.07805556,-77.5575,"USW00003714"
"VA5",16528,37.70888889,-77.43666667,"USW00093775"
"VA6",16697,37.10777778,-79.5925,"USC00440166"
"VA7",16721,38.36666667,-78.96027778,"USW00093760"
"VA8",16774,37.40638889,-77.52472222,"USW00000153"
"VA9",16838,36.78083333,-76.45138889,"USW00000154"
"VAD",15550,30.968222222,-83.19305556,"USW00013857"
"VAK",15554,61.53722222,-165.5923611,"USI0000PAVA"
"VBG",15561,34.73472222,-120.581574033333,"USW00093214"
"VCB",15565,55.06666667,-133.0166667,"USW00025376"
"VCT",15569,28.8525925933333,-96.91722222,"USW00012912"
"VCV",15570,34.59652778,-117.3829167,"USW00023131"
"VDI",15574,32.19263889,-82.3725,"USW00063822"
"VDZ",15579,61.133333335,-146.24180555,"USW00026479"
"VEE",15581,67.015833335,-146.38875,"USW00026413"
"VEL",15582,40.43861111,-109.510555566667,"USW00094030"
"VEO",15583,38.42777778,-92.875,"USC00238603"
"VGC",16454,42.84361111,-75.56125,"USI0000KVGC"
"VGT",15589,36.2112962966667,-115.195277733333,"USW00053123"
"VHN",16789,31.05777778,-104.7838889,"USI0000KVHN"
"VIH",15597,38.12763889,-91.76944444,"USW00013997"
"VIK",15599,69.67722222,-146.8991667,"USW00027404"
"VIS",15601,36.319027775,-119.39333335,"USW00093144"
"VJI",16856,36.68722222,-82.03333333,"USW00053818"
"VKS",15605,32.239222222,-90.928055556,"USW00093999"
"VLD",15607,30.781805555,-83.276527775,"USW00093845"
"VNC",15615,27.07175926,-82.44027778,"USW00000482"
"VNY",15618,34.20972222,-118.49,"USW00023130"
"VOK",15620,43.93875,-90.260694445,"USW00094930"
"VPC",15622,34.12305556,-84.84861111,"USW00053873"
"VPS",15624,30.48333333,-86.52527778,"USW00013858"
"VPZ",15625,41.4529629633333,-87.0058333333333,"USW00004846"
"VQQ",13788,30.21875,-81.876944445,"USW00063823"
"VQS",15626,18.134027775,-65.492083335,"RQI0000TJVQ"
"VRB",15628,27.654944448,-80.41716667,"USW00012843"
"VSF",15634,43.34361111,-72.51722222,"USW00054740"
"VT1",16588,42.92722222,-72.86555556,"USM00074484"
"VT2",16624,44.1175,-72.82694444,"USC00435733"
"VTN",15637,42.856805555,-100.54805555,"USW00024032"
"VUJ",15639,35.41666667,-80.15083333,"USW00063824"
"VUO",15640,45.62041667,-122.6563889,"USW00094298"
"VWA",15646,31.364333336,-85.311611112,"USC00012377"
"VWB",15647,42.997777775,-123.3123611,"USW00024231"
"VWC",15648,36.375777776,-86.408444442,"USI0000KXNX"
"VWD",15649,36.31777778,-119.62875,"USW00053119"
"VWE",15650,47.86597222,-119.9427778,"USC00451400"
"VWF",15651,43.73347222,-103.6186111,"USW00094032"
"VWG",15652,45.41847222,-123.81402775,"USW00000118"
"VWH",15653,31.92111111,-102.3872222,"USW00003031"
"VWI",15654,35.151527775,-118.0152778,"USW00093108"
"VWJ",15655,33.55833333,-80.64833333,"USL000LMSS1"
"VWK",15656,43.05083333,-73.86138889,"USW00004741"
"VWL",15657,47.375694445,-94.798333335,"USW00014958"
"VWM",15658,41.477277776,-122.45361112,"USC00045983"
"VWN",15659,34.15013889,-114.26958335,"USW00053172"
"VWO",15660,48.16083333,-122.1590278,"USW00004205"
"VWP",15661,44.97972222,-114.7347222,"USC00109951"
"VWQ",15662,38.09166667,-121.3594444,"USW00023237"
"VWR",15663,36.81513889,-118.205,"USC00044232"
"VWS",15664,37.7475,-97.22111111,"USW00003974"
"VWT",15665,32.11125,-84.18861111,"USW00000328"
"VWW",15668,46.38777778,-112.765462933333,"USA00727725"
"VWX",15669,29.35927778,-99.177333334,"USW00012962"
"VWZ",15671,62.36305556,-156.9741667,"USW00026553"
"VYS",15675,41.35111111,-89.15305556,"USW00004899"
"VZA",15676,60.90611111,-159.6391667,"USW00026516"
"VZB",15677,56.00166667,-158.8333333,"USW00025518"
"VZC",15678,57.7,-153.4733333,"USL000KDAA2"
"VZD",15679,57.85555556,-153.6333333,"USL000KDAA2"
"VZE",15680,57.20833333,-154.0861111,"USI0000PAKH"
"VZF",15681,58,-152.8166667,"USW00025501"
"VZG",15682,55.42833333,-162.63,"USW00025624"
"VZH",15683,32.67666667,-95.510694445,"USW00053978"
"VZI",15684,31.73333333,-85.80472222,"USC00018325"
"VZJ",15685,44.0933333333333,-116.905,"USW00024162"
"VZK",10070,58.26666667,-157.5333333,"USW00025519"
"VZL",15687,33.79,-118.05166665,"USW00053141"
"VZL",16404,58.73333333,-156.95,"USI0000PFWS"
"VZM",15688,57.95,-157.05,"USW00025519"
"VZN",15689,56.25,-159.9166667,"USW00025625"
"VZO",15690,55.83333333,-159.8666667,"USW00025625"
"VZQ",15692,57.73333333,-155.6333333,"USW00025522"
"VZR",15693,58,-154.9666667,"USW00025522"
"VZS",15694,57.96666667,-155.1333333,"USW00025522"
"VZT",15695,57.05833333,-157.8,"USW00025508"
"VZU",15696,58.75,-160.8333333,"USW00025629"
"VZV",15697,58.55277778,-161.7686111,"USW00025623"
"VZW",15698,57.71666667,-157.7166667,"USI0000PAPN"
"VZY",15700,59.07,-156.0483333,"USW00025521"
"VZZ",15701,44.857777775,-93.033194445,"USW00004974"
"WA1",16651,48.68555556,-122.9347222,"USW00004224"
"WA2",15703,47.80944444,-119.6370833,"USC00451400"
"WA3",15704,48.52083333,-122.4652778,"USL000PBFW1"
"WA3",16654,48.58527778,-123.0086111,"USL000FRDW1"
"WA4",15705,47.65916667,-117.6816667,"USW00024114"
"WA5",15706,48.425,-120.1458333,"USI0000KS52"
"WA6",15707,48.3,-120.65,"USC00458059"
"WA7",15708,47.83333333,-120.0333333,"USC00451400"
"WA8",15736,48.71166667,-123.0183333,"USA00742005"
"WA9",16515,48.10486111,-119.7202778,"USC00451400"
"WAA",15709,65.62361111,-168.09569445,"USW00000103"
"WAL",15713,37.940972225,-75.464305555,"USW00093739"
"WAR",15714,41.2795370333333,-85.84425926,"USW00054809"
"WAS",15715,38.88333333,-77.03333333,"USP189290-1"
"WAX",14623,48.94138889,-95.34833333,"USW00004971"
"WBB",15721,63.51625,-162.27847225,"USW00000123"
"WBH",15722,34.01666667,-118.1333333,"USP045115-1"
"WBN",15724,42.39722222,-71.15277778,"USP190775-1"
"WBQ",15725,66.36222222,-147.4068889,"USW00026413"
"WBR",15726,43.72263889,-85.50416667,"USW00014864"
"WBS",15727,34.62194444,-79.7325,"USW00000217"
"WBY",15728,34.0525,-118.2594444,"USP045115-1"
"WCL",15730,57.46666667,-134.5666667,"USP504689-1"
"WCR",15731,67.504930555,-148.48666665,"USW00026480"
"WDB",15732,57.37138889,-156.4125,"USI0000PAPN"
"WDG",15734,36.377499998,-97.789499998,"USW00053986"
"WDR",15737,33.9828703733333,-83.6674074066667,"USW00003832"
"WFB",15741,55.35805556,-131.6683333,"USW00025325"
"WFK",15751,47.28555556,-68.31277778,"USW00004836"
"WGO",15749,39.14236111,-78.14361111,"USW00003717"
"WHD",15754,55.90361111,-130.005,"CAN01067742"
"WHP",16678,34.25944444,-118.4133333,"USW00053130"
"WHR",15758,39.61666667,-106.3838889,"USW00003038"
"WHT",15759,29.254444445,-96.15583333,"USW00012953"
"WI1",15760,44.25083333,-90.85527778,"USW00000286"
"WI2",15761,45.70888889,-90.4025,"USW00054913"
"WI3",16628,45.135666666,-87.187611114,"USI0000K3D2"
"WI4",16778,43.114305555,-89.53166667,"USW00000236"
"WI5",16793,42.615,-89.59027778,"USW00004873"
"WI6",16860,44.33333333,-89.01972222,"USW00054852"
"WI7",17045,43.52194444,-89.77111111,"USW00054833"
"WIB",15762,47.75333333,-118.745,"USC00453515"
"WJF",15769,34.740833335,-118.21930555,"USW00003159"
