Feature,Coefficient
Dest_SWO,-0.29233355483284573
Dest_SYR,-0.5399524098309958
Dest_TBN,0.989872056068256
Dest_TLH,0.05240090250599216
Dest_TOL,-0.7481108094607616
Dest_TPA,0.48883949573811475
Dest_TRI,-0.6339559001655916
Dest_TTN,0.21448805070345633
Dest_TUL,-0.23889871773240848
Dest_TUS,0.17397659182835537
Dest_TVC,-0.3694779415678164
Dest_TWF,-0.5590460368048041
Dest_TXK,0.5029324887098109
Dest_TYR,0.8806269202271644
Dest_TYS,-0.3179572882245728
Dest_UIN,0.02940611084622779
Dest_USA,0.36464450313370667
Dest_VCT,0.06581263975617715
Dest_VEL,0.9426612056857931
Dest_VLD,0.27078123297905726
Dest_VPS,0.15337958757979672
Dest_WRG,-1.0609485681748134
Dest_XNA,-0.2976927747130775
Dest_XWA,-0.2364558311689019
Dest_YAK,-1.182534792060897
Dest_YKM,-0.0073091347228530145
Dest_YNG,-0.05064910109712896
Dest_YUM,-0.19599007703085436
DepTimeBlk_0001-0559,0.11378206815670425
DepTimeBlk_0600-0659,0.0705504187663323
DepTimeBlk_0700-0759,0.14076135908907772
DepTimeBlk_0800-0859,0.08696859414688654
DepTimeBlk_0900-0959,0.04352521987668235
DepTimeBlk_1000-1059,0.002485166222027078
DepTimeBlk_1100-1159,-0.03799329151421227
DepTimeBlk_1200-1259,-0.09505982780500424
DepTimeBlk_1300-1359,-0.19012343567645756
DepTimeBlk_1400-1459,-0.21455724979170718
DepTimeBlk_1500-1559,-0.2918121902931458
DepTimeBlk_1600-1659,-0.2637436201608808
DepTimeBlk_1700-1759,-0.28177765241636127
DepTimeBlk_1800-1859,-0.3563411419883725
DepTimeBlk_1900-1959,-0.3074597386811002
DepTimeBlk_2000-2059,-0.31828248935048126
DepTimeBlk_2100-2159,-0.27836834506789104
DepTimeBlk_2200-2259,-0.171686872608288
DepTimeBlk_2300-2359,-0.1254391465882912
ArrTimeBlk_0001-0559,0.0979341897920538
ArrTimeBlk_0600-0659,-0.08110287981844949
ArrTimeBlk_0700-0759,-0.24033357512157325
ArrTimeBlk_0800-0859,-0.1970816027487915
ArrTimeBlk_0900-0959,-0.212372914073338
ArrTimeBlk_1000-1059,-0.21654013336230185
ArrTimeBlk_1100-1159,-0.21039384151820542
ArrTimeBlk_1200-1259,-0.1994018665407205
ArrTimeBlk_1300-1359,-0.1973391922127045
ArrTimeBlk_1400-1459,-0.17609045947244545
ArrTimeBlk_1500-1559,-0.15391968860195693
ArrTimeBlk_1600-1659,-0.13458067253525557
ArrTimeBlk_1700-1759,-0.09838678806841149
ArrTimeBlk_1800-1859,-0.12343906883941284
ArrTimeBlk_1900-1959,-0.06464705348466111
ArrTimeBlk_2000-2059,-0.08852086968136888
ArrTimeBlk_2100-2159,-0.09395940318460955
ArrTimeBlk_2200-2259,-0.069198863005491
ArrTimeBlk_2300-2359,-0.015197493206739757
Origin_HourlyWindDirection_0-40,-0.2258192580351231
Origin_HourlyWindDirection_140-180,-0.13376518458066614
Origin_HourlyWindDirection_180-220,-0.17228885154750861
Origin_HourlyWindDirection_230-270,-0.35538258535391276
Origin_HourlyWindDirection_270-310,-0.2792242918088725
Origin_HourlyWindDirection_320-350,-0.20985355800695457
Origin_HourlyWindDirection_361,-0.24958180138364572
Origin_HourlyWindDirection_50-90,-0.4105977383040794
Origin_HourlyWindDirection_90-130,-0.31205149892733397
Origin_HourlyWindDirection_Missing,-0.12600740773653835
Dest_HourlyWindDirection_0-40,-0.17352617472660234
Dest_HourlyWindDirection_140-180,-0.16147927247348043
Dest_HourlyWindDirection_180-220,-0.2323294013459882
Dest_HourlyWindDirection_230-270,-0.3911764422175394
Dest_HourlyWindDirection_270-310,-0.3039584161359932
Dest_HourlyWindDirection_320-350,-0.20855022309174562
Dest_HourlyWindDirection_361,-0.2669546905461663
Dest_HourlyWindDirection_50-90,-0.32682620039560123
Dest_HourlyWindDirection_90-130,-0.3003818709712141
Dest_HourlyWindDirection_Missing,-0.10938948378003878
Holiday_After Newyear,-0.17786341158290703
Holiday_Around Christmas,0.7145156687122536
Holiday_Around Newyear,-0.08330955801169615
Holiday_Around Thanksgiving,-1.150688791322461
Holiday_Before Thanksgiving,-0.7928175527940765
Holiday_Between Thanksgiving and Christmas,-0.9844085306859995
Distance,-0.06241158961825421
Origin_HourlyDewPointTemperature,-0.3176058044363058
Origin_HourlyDryBulbTemperature,-0.4137575661571057
Origin_HourlyPrecipitation,-0.021862297016109027
Origin_HourlyRelativeHumidity,0.23167828088039014
Origin_HourlySeaLevelPressure,-0.22919705383094646
Origin_HourlyVisibility,-0.16975070904877174
Origin_HourlyWindGustSpeed,0.03717107610734385
Origin_HourlyWindSpeed,0.21310512144576996
Dest_HourlyDewPointTemperature,-0.40733105597490893
Dest_HourlyDryBulbTemperature,-0.12627845844406768
Dest_HourlyPrecipitation,-0.006074256028862014
Dest_HourlyRelativeHumidity,0.28676631752979426
Dest_HourlySeaLevelPressure,-0.12397882884068424
Dest_HourlyVisibility,-0.20775834574859356
Dest_HourlyWindGustSpeed,0.05936682645249959
Dest_HourlyWindSpeed,0.21159215792942965
